session_id,room_id,card_id,item_ids,entry_time,exit_time,duration,entry_scans,exit_scans,is_anomaly,anomaly_type
sess_01079,room_1,card_3950,"[""SKU-0001"", ""SKU-0006"", ""SKU-0005"", ""SKU-0010"", ""SKU-0002"", ""SKU-0012"", ""SKU-0008""]",2025-06-21T19:38:02.639951,2025-06-21T21:17:02.639951,99.0,"[""SKU-0001"", ""SKU-0006"", ""SKU-0005"", ""SKU-0010"", ""SKU-0002"", ""SKU-0012"", ""SKU-0008""]","[""SKU-0001"", ""SKU-0006"", ""SKU-0005"", ""SKU-0010"", ""SKU-0002"", ""SKU-0012"", ""SKU-0008""]",False,
sess_01080,room_2,card_1174,"[""SKU-0010"", ""SKU-0002"", ""SKU-0003""]",2025-01-25T01:29:02.639951,2025-01-25T01:48:02.639951,19.0,"[""SKU-0010"", ""SKU-0002"", ""SKU-0003""]","[""SKU-0010"", ""SKU-0002"", ""SKU-0003""]",False,
sess_01081,room_1,card_9582,"[""SKU-0003"", ""SKU-0011"", ""SKU-0007"", ""SKU-0010"", ""SKU-0008"", ""SKU-0005"", ""SKU-0001""]",2025-08-17T00:17:02.639951,2025-08-17T01:00:02.639951,43.0,"[""SKU-0003"", ""SKU-0011"", ""SKU-0007"", ""SKU-0010"", ""SKU-0008"", ""SKU-0005"", ""SKU-0001""]","[""SKU-0003"", ""SKU-0011"", ""SKU-0007"", ""SKU-0010"", ""SKU-0008"", ""SKU-0005"", ""SKU-0001""]",False,
sess_01082,room_1,card_7253,"[""SKU-0011"", ""SKU-0007"", ""SKU-0002""]",2024-11-10T09:55:02.639951,2024-11-10T10:19:02.639951,24.0,"[""SKU-0011"", ""SKU-0007"", ""SKU-0002""]","[""SKU-0011"", ""SKU-0007"", ""SKU-0002""]",False,
sess_01083,room_2,card_4054,"[""SKU-0004"", ""SKU-0008"", ""SKU-0002"", ""SKU-0011"", ""SKU-0001""]",2025-08-30T04:10:02.639951,2025-08-30T05:01:02.639951,51.0,"[""SKU-0004"", ""SKU-0008"", ""SKU-0002"", ""SKU-0011"", ""SKU-0001""]","[""SKU-0004"", ""SKU-0008"", ""SKU-0002"", ""SKU-0011"", ""SKU-0001""]",False,
sess_01084,room_2,card_8806,"[""SKU-0011""]",2025-07-08T23:47:02.639951,2025-07-08T23:52:02.639951,5.0,"[""SKU-0011""]","[""SKU-0011""]",False,
sess_01085,room_1,card_4522,"[""SKU-0007""]",2025-08-12T09:57:02.639951,2025-08-12T10:13:02.639951,16.0,"[""SKU-0007""]","[""SKU-0007""]",False,
sess_01086,room_2,card_3316,"[""SKU-0001"", ""SKU-0007"", ""SKU-0002""]",2025-05-13T16:10:02.639951,2025-05-13T16:28:02.639951,18.0,"[""SKU-0001"", ""SKU-0007"", ""SKU-0002""]","[""SKU-0001"", ""SKU-0007"", ""SKU-0002""]",False,
sess_01087,room_1,card_9536,"[""SKU-0009"", ""SKU-0012"", ""SKU-0004""]",2024-12-28T11:42:02.639951,2024-12-28T12:07:02.639951,25.0,"[""SKU-0009"", ""SKU-0012"", ""SKU-0004""]","[""SKU-0009"", ""SKU-0012"", ""SKU-0004""]",False,
sess_01088,room_1,card_5387,"[""SKU-0011"", ""SKU-0003"", ""SKU-0008"", ""SKU-0010"", ""SKU-0002"", ""SKU-0001"", ""SKU-0004""]",2025-05-03T21:36:02.639951,2025-05-03T22:48:02.639951,72.0,"[""SKU-0011"", ""SKU-0003"", ""SKU-0008"", ""SKU-0010"", ""SKU-0002"", ""SKU-0001"", ""SKU-0004""]","[""SKU-0011"", ""SKU-0003"", ""SKU-0008"", ""SKU-0010"", ""SKU-0002"", ""SKU-0001"", ""SKU-0004""]",False,
sess_01089,room_1,card_3974,"[""SKU-0009"", ""SKU-0011"", ""SKU-0004""]",2025-10-10T16:08:02.639951,2025-10-10T16:32:02.639951,24.0,"[""SKU-0009"", ""SKU-0011"", ""SKU-0004""]","[""SKU-0009"", ""SKU-0011"", ""SKU-0004""]",False,
sess_01090,room_2,card_4977,"[""SKU-0008"", ""SKU-0003"", ""SKU-0012"", ""SKU-0002"", ""SKU-0011"", ""SKU-0006"", ""SKU-0010""]",2025-03-15T11:59:02.639951,2025-03-15T13:13:02.639951,74.0,"[""SKU-0008"", ""SKU-0003"", ""SKU-0012"", ""SKU-0002"", ""SKU-0011"", ""SKU-0006"", ""SKU-0010""]","[""SKU-0008"", ""SKU-0003"", ""SKU-0012"", ""SKU-0002"", ""SKU-0011"", ""SKU-0006"", ""SKU-0010""]",False,
sess_01091,room_1,card_4311,"[""SKU-0007"", ""SKU-0011"", ""SKU-0010""]",2025-04-19T02:41:02.639951,2025-04-19T03:17:02.639951,36.0,"[""SKU-0007"", ""SKU-0011"", ""SKU-0010""]","[""SKU-0007"", ""SKU-0011"", ""SKU-0010""]",False,
sess_01092,room_1,card_9203,"[""SKU-0009"", ""SKU-0008"", ""SKU-0004"", ""SKU-0001"", ""SKU-0002""]",2025-08-31T03:59:02.639951,2025-08-31T04:46:02.639951,47.0,"[""SKU-0009"", ""SKU-0008"", ""SKU-0004"", ""SKU-0001"", ""SKU-0002""]","[""SKU-0009"", ""SKU-0008"", ""SKU-0004"", ""SKU-0001"", ""SKU-0002""]",False,
sess_01093,room_2,card_3418,"[""SKU-0008"", ""SKU-0011"", ""SKU-0007"", ""SKU-0005"", ""SKU-0009"", ""SKU-0004"", ""SKU-0012""]",2024-11-30T03:20:02.639951,2024-11-30T04:18:02.639951,58.0,"[""SKU-0008"", ""SKU-0011"", ""SKU-0007"", ""SKU-0005"", ""SKU-0009"", ""SKU-0004"", ""SKU-0012""]","[""SKU-0008"", ""SKU-0011"", ""SKU-0007"", ""SKU-0005"", ""SKU-0009"", ""SKU-0004"", ""SKU-0012""]",False,
sess_01094,room_1,card_9139,"[""SKU-0012"", ""SKU-0003"", ""SKU-0004"", ""SKU-0002""]",2025-02-10T13:14:02.639951,2025-02-10T13:57:02.639951,43.0,"[""SKU-0012"", ""SKU-0003"", ""SKU-0004"", ""SKU-0002""]","[""SKU-0012"", ""SKU-0003"", ""SKU-0004"", ""SKU-0002""]",False,
sess_01095,room_2,card_8480,"[""SKU-0011"", ""SKU-0006"", ""SKU-0009""]",2025-06-18T03:29:02.639951,2025-06-18T03:52:02.639951,23.0,"[""SKU-0011"", ""SKU-0006"", ""SKU-0009""]","[""SKU-0011"", ""SKU-0006"", ""SKU-0009""]",False,
sess_01096,room_2,card_7432,"[""SKU-0003"", ""SKU-0011"", ""SKU-0007"", ""SKU-0005"", ""SKU-0012""]",2025-04-09T07:56:02.639951,2025-04-09T08:36:02.639951,40.0,"[""SKU-0003"", ""SKU-0011"", ""SKU-0007"", ""SKU-0005"", ""SKU-0012""]","[""SKU-0003"", ""SKU-0011"", ""SKU-0007"", ""SKU-0005"", ""SKU-0012""]",False,
sess_01097,room_1,card_7112,"[""SKU-0001"", ""SKU-0005""]",2025-06-25T11:39:02.639951,2025-06-25T11:54:02.639951,15.0,"[""SKU-0001"", ""SKU-0005""]","[""SKU-0001"", ""SKU-0005""]",False,
sess_01098,room_2,card_4544,"[""SKU-0011"", ""SKU-0002"", ""SKU-0006""]",2025-10-14T22:17:02.639951,2025-10-14T22:39:02.639951,22.0,"[""SKU-0011"", ""SKU-0002"", ""SKU-0006""]","[""SKU-0011"", ""SKU-0002"", ""SKU-0006""]",False,
sess_01099,room_2,card_7457,"[""SKU-0010"", ""SKU-0012"", ""SKU-0007"", ""SKU-0006""]",2024-12-22T13:05:02.639951,2024-12-22T13:53:02.639951,48.0,"[""SKU-0010"", ""SKU-0012"", ""SKU-0007"", ""SKU-0006""]","[""SKU-0010"", ""SKU-0012"", ""SKU-0007"", ""SKU-0006""]",False,
sess_01100,room_2,card_4966,"[""SKU-0003"", ""SKU-0010"", ""SKU-0004"", ""SKU-0012"", ""SKU-0001""]",2024-11-19T22:35:02.639951,2024-11-19T23:26:02.639951,51.0,"[""SKU-0003"", ""SKU-0010"", ""SKU-0004"", ""SKU-0012"", ""SKU-0001""]","[""SKU-0003"", ""SKU-0010"", ""SKU-0004"", ""SKU-0012"", ""SKU-0001""]",False,
sess_01101,room_1,card_4245,"[""SKU-0011"", ""SKU-0006"", ""SKU-0002"", ""SKU-0004"", ""SKU-0010""]",2025-01-21T16:19:02.639951,2025-01-21T17:00:02.639951,41.0,"[""SKU-0011"", ""SKU-0006"", ""SKU-0002"", ""SKU-0004"", ""SKU-0010""]","[""SKU-0011"", ""SKU-0006"", ""SKU-0002"", ""SKU-0004"", ""SKU-0010""]",False,
sess_01102,room_2,card_9968,"[""SKU-0009"", ""SKU-0003"", ""SKU-0012"", ""SKU-0011""]",2024-11-25T04:13:02.639951,2024-11-25T04:44:02.639951,31.0,"[""SKU-0009"", ""SKU-0003"", ""SKU-0012"", ""SKU-0011""]","[""SKU-0009"", ""SKU-0003"", ""SKU-0012"", ""SKU-0011""]",False,
sess_01103,room_1,card_8413,"[""SKU-0004"", ""SKU-0001"", ""SKU-0008"", ""SKU-0003"", ""SKU-0012""]",2025-06-25T15:19:02.639951,2025-06-25T16:10:02.639951,51.0,"[""SKU-0004"", ""SKU-0001"", ""SKU-0008"", ""SKU-0003"", ""SKU-0012""]","[""SKU-0004"", ""SKU-0001"", ""SKU-0008"", ""SKU-0003"", ""SKU-0012""]",False,
sess_01104,room_1,card_8578,"[""SKU-0003"", ""SKU-0004"", ""SKU-0009"", ""SKU-0001""]",2025-11-01T00:17:02.639951,2025-11-01T00:55:02.639951,38.0,"[""SKU-0003"", ""SKU-0004"", ""SKU-0009"", ""SKU-0001""]","[""SKU-0003"", ""SKU-0004"", ""SKU-0009"", ""SKU-0001""]",False,
sess_01105,room_2,card_8160,"[""SKU-0009"", ""SKU-0011"", ""SKU-0005"", ""SKU-0007"", ""SKU-0002""]",2025-01-11T21:20:02.639951,2025-01-11T21:54:02.639951,34.0,"[""SKU-0009"", ""SKU-0011"", ""SKU-0005"", ""SKU-0007"", ""SKU-0002""]","[""SKU-0009"", ""SKU-0011"", ""SKU-0005"", ""SKU-0007"", ""SKU-0002""]",False,
sess_01106,room_1,card_4299,"[""SKU-0012"", ""SKU-0011"", ""SKU-0008"", ""SKU-0001"", ""SKU-0004""]",2025-05-17T15:45:02.639951,2025-05-17T16:39:02.639951,54.0,"[""SKU-0012"", ""SKU-0011"", ""SKU-0008"", ""SKU-0001"", ""SKU-0004""]","[""SKU-0012"", ""SKU-0011"", ""SKU-0008"", ""SKU-0001"", ""SKU-0004""]",False,
sess_01107,room_2,card_3180,"[""SKU-0004""]",2025-10-08T16:25:02.639951,2025-10-08T16:30:02.639951,5.0,"[""SKU-0004""]","[""SKU-0004""]",False,
sess_01108,room_1,card_2773,"[""SKU-0003"", ""SKU-0008"", ""SKU-0011"", ""SKU-0005"", ""SKU-0006""]",2025-05-11T10:21:02.639951,2025-05-11T11:05:02.639951,44.0,"[""SKU-0003"", ""SKU-0008"", ""SKU-0011"", ""SKU-0005"", ""SKU-0006""]","[""SKU-0003"", ""SKU-0008"", ""SKU-0011"", ""SKU-0005"", ""SKU-0006""]",False,
sess_01109,room_2,card_6946,"[""SKU-0001"", ""SKU-0007"", ""SKU-0003""]",2024-11-24T10:09:02.639951,2024-11-24T10:40:02.639951,31.0,"[""SKU-0001"", ""SKU-0007"", ""SKU-0003""]","[""SKU-0001"", ""SKU-0007"", ""SKU-0003""]",False,
sess_01110,room_2,card_4045,"[""SKU-0005"", ""SKU-0011"", ""SKU-0007"", ""SKU-0004"", ""SKU-0010""]",2025-06-25T22:52:02.639951,2025-06-25T23:44:02.639951,52.0,"[""SKU-0005"", ""SKU-0011"", ""SKU-0007"", ""SKU-0004"", ""SKU-0010""]","[""SKU-0005"", ""SKU-0011"", ""SKU-0007"", ""SKU-0004"", ""SKU-0010""]",False,
sess_01111,room_2,card_4568,"[""SKU-0008"", ""SKU-0007"", ""SKU-0012"", ""SKU-0006"", ""SKU-0004""]",2025-04-23T05:12:02.639951,2025-04-23T06:04:02.639951,52.0,"[""SKU-0008"", ""SKU-0007"", ""SKU-0012"", ""SKU-0006"", ""SKU-0004""]","[""SKU-0008"", ""SKU-0007"", ""SKU-0012"", ""SKU-0006"", ""SKU-0004""]",False,
sess_01112,room_1,card_3763,"[""SKU-0008"", ""SKU-0010"", ""SKU-0003"", ""SKU-0011"", ""SKU-0004"", ""SKU-0009""]",2025-05-10T10:43:02.639951,2025-05-10T11:47:02.639951,64.0,"[""SKU-0008"", ""SKU-0010"", ""SKU-0003"", ""SKU-0011"", ""SKU-0004"", ""SKU-0009""]","[""SKU-0008"", ""SKU-0010"", ""SKU-0003"", ""SKU-0011"", ""SKU-0004"", ""SKU-0009""]",False,
sess_01113,room_2,card_5274,"[""SKU-0001""]",2025-08-27T09:37:02.639951,2025-08-27T09:44:02.639951,7.0,"[""SKU-0001""]","[""SKU-0001""]",False,
sess_01114,room_1,card_2764,"[""SKU-0004"", ""SKU-0006"", ""SKU-0009""]",2025-02-05T08:12:02.639951,2025-02-05T08:31:02.639951,19.0,"[""SKU-0004"", ""SKU-0006"", ""SKU-0009""]","[""SKU-0004"", ""SKU-0006"", ""SKU-0009""]",False,
sess_01115,room_2,card_3800,"[""SKU-0001"", ""SKU-0011"", ""SKU-0009"", ""SKU-0010"", ""SKU-0002""]",2025-01-22T07:22:02.639951,2025-01-22T07:55:02.639951,33.0,"[""SKU-0001"", ""SKU-0011"", ""SKU-0009"", ""SKU-0010"", ""SKU-0002""]","[""SKU-0001"", ""SKU-0011"", ""SKU-0009"", ""SKU-0010"", ""SKU-0002""]",False,
sess_01116,room_1,card_3573,"[""SKU-0008"", ""SKU-0001"", ""SKU-0007""]",2025-07-09T12:01:02.639951,2025-07-09T12:41:02.639951,40.0,"[""SKU-0008"", ""SKU-0001"", ""SKU-0007""]","[""SKU-0008"", ""SKU-0001"", ""SKU-0007""]",False,
sess_01117,room_1,card_1911,"[""SKU-0001"", ""SKU-0006"", ""SKU-0004"", ""SKU-0007""]",2025-03-26T03:37:02.639951,2025-03-26T04:09:02.639951,32.0,"[""SKU-0001"", ""SKU-0006"", ""SKU-0004"", ""SKU-0007""]","[""SKU-0001"", ""SKU-0006"", ""SKU-0004"", ""SKU-0007""]",False,
sess_01118,room_1,card_4166,"[""SKU-0003"", ""SKU-0009"", ""SKU-0004"", ""SKU-0010"", ""SKU-0001"", ""SKU-0008""]",2024-11-05T19:38:02.639951,2024-11-05T20:28:02.639951,50.0,"[""SKU-0003"", ""SKU-0009"", ""SKU-0004"", ""SKU-0010"", ""SKU-0001"", ""SKU-0008""]","[""SKU-0003"", ""SKU-0009"", ""SKU-0004"", ""SKU-0010"", ""SKU-0001"", ""SKU-0008""]",False,
sess_01119,room_2,card_2204,"[""SKU-0008"", ""SKU-0001"", ""SKU-0010""]",2025-02-12T15:16:02.639951,2025-02-12T15:37:02.639951,21.0,"[""SKU-0008"", ""SKU-0001"", ""SKU-0010""]","[""SKU-0008"", ""SKU-0001"", ""SKU-0010""]",False,
sess_01120,room_1,card_9412,"[""SKU-0001"", ""SKU-0004"", ""SKU-0003"", ""SKU-0005"", ""SKU-0008""]",2025-07-11T04:40:02.639951,2025-07-11T05:09:02.639951,29.0,"[""SKU-0001"", ""SKU-0004"", ""SKU-0003"", ""SKU-0005"", ""SKU-0008""]","[""SKU-0001"", ""SKU-0004"", ""SKU-0003"", ""SKU-0005"", ""SKU-0008""]",False,
sess_01121,room_1,card_4097,"[""SKU-0006"", ""SKU-0003""]",2025-02-19T12:33:02.639951,2025-02-19T12:46:02.639951,13.0,"[""SKU-0006"", ""SKU-0003""]","[""SKU-0006"", ""SKU-0003""]",False,
sess_01122,room_2,card_1972,"[""SKU-0006"", ""SKU-0001"", ""SKU-0004"", ""SKU-0003"", ""SKU-0007""]",2025-02-01T22:15:02.639951,2025-02-01T23:01:02.639951,46.0,"[""SKU-0006"", ""SKU-0001"", ""SKU-0004"", ""SKU-0003"", ""SKU-0007""]","[""SKU-0006"", ""SKU-0001"", ""SKU-0004"", ""SKU-0003"", ""SKU-0007""]",False,
sess_01123,room_2,card_1806,"[""SKU-0010"", ""SKU-0007"", ""SKU-0004"", ""SKU-0009"", ""SKU-0003"", ""SKU-0008"", ""SKU-0012""]",2025-08-23T02:44:02.639951,2025-08-23T03:22:02.639951,38.0,"[""SKU-0010"", ""SKU-0007"", ""SKU-0004"", ""SKU-0009"", ""SKU-0003"", ""SKU-0008"", ""SKU-0012""]","[""SKU-0010"", ""SKU-0007"", ""SKU-0004"", ""SKU-0009"", ""SKU-0003"", ""SKU-0008"", ""SKU-0012""]",False,
sess_01124,room_2,card_2385,"[""SKU-0007"", ""SKU-0003"", ""SKU-0008"", ""SKU-0012"", ""SKU-0009"", ""SKU-0005"", ""SKU-0001""]",2025-03-29T17:04:02.639951,2025-03-29T17:56:02.639951,52.0,"[""SKU-0007"", ""SKU-0003"", ""SKU-0008"", ""SKU-0012"", ""SKU-0009"", ""SKU-0005"", ""SKU-0001""]","[""SKU-0007"", ""SKU-0003"", ""SKU-0008"", ""SKU-0012"", ""SKU-0009"", ""SKU-0005"", ""SKU-0001""]",False,
sess_01125,room_1,card_9314,"[""SKU-0007"", ""SKU-0011"", ""SKU-0002"", ""SKU-0009"", ""SKU-0010"", ""SKU-0008""]",2025-09-08T17:25:02.639951,2025-09-08T18:18:02.639951,53.0,"[""SKU-0007"", ""SKU-0011"", ""SKU-0002"", ""SKU-0009"", ""SKU-0010"", ""SKU-0008""]","[""SKU-0007"", ""SKU-0011"", ""SKU-0002"", ""SKU-0009"", ""SKU-0010"", ""SKU-0008""]",False,
sess_01126,room_1,card_8145,"[""SKU-0012"", ""SKU-0011"", ""SKU-0006""]",2025-11-01T22:24:02.639951,2025-11-01T22:49:02.639951,25.0,"[""SKU-0012"", ""SKU-0011"", ""SKU-0006""]","[""SKU-0012"", ""SKU-0011"", ""SKU-0006""]",False,
sess_01127,room_2,card_8973,"[""SKU-0007""]",2025-04-28T05:06:02.639951,2025-04-28T05:17:02.639951,11.0,"[""SKU-0007""]","[""SKU-0007""]",False,
sess_01128,room_2,card_3220,"[""SKU-0009"", ""SKU-0012"", ""SKU-0001"", ""SKU-0008"", ""SKU-0006""]",2025-03-19T22:18:02.639951,2025-03-19T22:56:02.639951,38.0,"[""SKU-0009"", ""SKU-0012"", ""SKU-0001"", ""SKU-0008"", ""SKU-0006""]","[""SKU-0009"", ""SKU-0012"", ""SKU-0001"", ""SKU-0008"", ""SKU-0006""]",False,
sess_01129,room_2,card_9229,"[""SKU-0010"", ""SKU-0006""]",2025-08-04T11:50:02.639951,2025-08-04T12:02:02.639951,12.0,"[""SKU-0010"", ""SKU-0006""]","[""SKU-0010"", ""SKU-0006""]",False,
sess_01130,room_2,card_6157,"[""SKU-0006"", ""SKU-0010"", ""SKU-0003"", ""SKU-0011""]",2025-08-28T23:31:02.639951,2025-08-28T23:51:02.639951,20.0,"[""SKU-0006"", ""SKU-0010"", ""SKU-0003"", ""SKU-0011""]","[""SKU-0006"", ""SKU-0010"", ""SKU-0003"", ""SKU-0011""]",False,
sess_01131,room_2,card_6680,"[""SKU-0004""]",2025-06-03T15:57:02.639951,2025-06-03T16:04:02.639951,7.0,"[""SKU-0004""]","[""SKU-0004""]",False,
sess_01132,room_1,card_2488,"[""SKU-0002"", ""SKU-0011"", ""SKU-0003"", ""SKU-0004"", ""SKU-0001"", ""SKU-0010""]",2025-07-17T20:48:02.639951,2025-07-17T21:27:02.639951,39.0,"[""SKU-0002"", ""SKU-0011"", ""SKU-0003"", ""SKU-0004"", ""SKU-0001"", ""SKU-0010""]","[""SKU-0002"", ""SKU-0011"", ""SKU-0003"", ""SKU-0004"", ""SKU-0001"", ""SKU-0010""]",False,
sess_01133,room_2,card_1300,"[""SKU-0006"", ""SKU-0011"", ""SKU-0009"", ""SKU-0007"", ""SKU-0004"", ""SKU-0001""]",2025-02-08T06:29:02.639951,2025-02-08T07:10:02.639951,41.0,"[""SKU-0006"", ""SKU-0011"", ""SKU-0009"", ""SKU-0007"", ""SKU-0004"", ""SKU-0001""]","[""SKU-0006"", ""SKU-0011"", ""SKU-0009"", ""SKU-0007"", ""SKU-0004"", ""SKU-0001""]",False,
sess_01134,room_2,card_9000,"[""SKU-0004""]",2025-10-13T11:36:02.639951,2025-10-13T11:44:02.639951,8.0,"[""SKU-0004""]","[""SKU-0004""]",False,
sess_01135,room_1,card_7616,"[""SKU-0006"", ""SKU-0002"", ""SKU-0009"", ""SKU-0003""]",2025-09-17T16:36:02.639951,2025-09-17T17:02:02.639951,26.0,"[""SKU-0006"", ""SKU-0002"", ""SKU-0009"", ""SKU-0003""]","[""SKU-0006"", ""SKU-0002"", ""SKU-0009"", ""SKU-0003""]",False,
sess_01136,room_2,card_3202,"[""SKU-0011"", ""SKU-0002"", ""SKU-0009""]",2025-04-22T15:35:02.639951,2025-04-22T16:01:02.639951,26.0,"[""SKU-0011"", ""SKU-0002"", ""SKU-0009""]","[""SKU-0011"", ""SKU-0002"", ""SKU-0009""]",False,
sess_01137,room_1,card_7040,"[""SKU-0006"", ""SKU-0007"", ""SKU-0003""]",2025-04-18T04:39:02.639951,2025-04-18T05:07:02.639951,28.0,"[""SKU-0006"", ""SKU-0007"", ""SKU-0003""]","[""SKU-0006"", ""SKU-0007"", ""SKU-0003""]",False,
sess_01138,room_1,card_9974,"[""SKU-0008"", ""SKU-0005"", ""SKU-0010"", ""SKU-0001"", ""SKU-0011"", ""SKU-0007"", ""SKU-0003""]",2025-08-02T23:48:02.639951,2025-08-03T01:04:02.639951,76.0,"[""SKU-0008"", ""SKU-0005"", ""SKU-0010"", ""SKU-0001"", ""SKU-0011"", ""SKU-0007"", ""SKU-0003""]","[""SKU-0008"", ""SKU-0005"", ""SKU-0010"", ""SKU-0001"", ""SKU-0011"", ""SKU-0007"", ""SKU-0003""]",False,
sess_01139,room_1,card_2768,"[""SKU-0005"", ""SKU-0011"", ""SKU-0006"", ""SKU-0012""]",2025-07-05T06:12:02.639951,2025-07-05T06:45:02.639951,33.0,"[""SKU-0005"", ""SKU-0011"", ""SKU-0006"", ""SKU-0012""]","[""SKU-0005"", ""SKU-0011"", ""SKU-0006"", ""SKU-0012""]",False,
sess_01140,room_1,card_7418,"[""SKU-0001"", ""SKU-0003"", ""SKU-0004"", ""SKU-0011""]",2025-02-01T18:52:02.639951,2025-02-01T19:33:02.639951,41.0,"[""SKU-0001"", ""SKU-0003"", ""SKU-0004"", ""SKU-0011""]","[""SKU-0001"", ""SKU-0003"", ""SKU-0004"", ""SKU-0011""]",False,
sess_01141,room_2,card_7831,"[""SKU-0004"", ""SKU-0003"", ""SKU-0011"", ""SKU-0010""]",2024-12-17T06:33:02.639951,2024-12-17T07:14:02.639951,41.0,"[""SKU-0004"", ""SKU-0003"", ""SKU-0011"", ""SKU-0010""]","[""SKU-0004"", ""SKU-0003"", ""SKU-0011"", ""SKU-0010""]",False,
sess_01142,room_2,card_6035,"[""SKU-0012"", ""SKU-0007"", ""SKU-0011"", ""SKU-0003"", ""SKU-0008"", ""SKU-0004""]",2025-06-25T20:35:02.639951,2025-06-25T21:39:02.639951,64.0,"[""SKU-0012"", ""SKU-0007"", ""SKU-0011"", ""SKU-0003"", ""SKU-0008"", ""SKU-0004""]","[""SKU-0012"", ""SKU-0007"", ""SKU-0011"", ""SKU-0003"", ""SKU-0008"", ""SKU-0004""]",False,
sess_01143,room_1,card_8983,"[""SKU-0010"", ""SKU-0011"", ""SKU-0007""]",2025-08-19T21:48:02.639951,2025-08-19T22:12:02.639951,24.0,"[""SKU-0010"", ""SKU-0011"", ""SKU-0007""]","[""SKU-0010"", ""SKU-0011"", ""SKU-0007""]",False,
sess_01144,room_2,card_5891,"[""SKU-0010"", ""SKU-0011"", ""SKU-0004""]",2025-03-03T09:36:02.639951,2025-03-03T10:06:02.639951,30.0,"[""SKU-0010"", ""SKU-0011"", ""SKU-0004""]","[""SKU-0010"", ""SKU-0011"", ""SKU-0004""]",False,
sess_01145,room_1,card_2887,"[""SKU-0009"", ""SKU-0003""]",2025-01-22T13:12:02.639951,2025-01-22T13:23:02.639951,11.0,"[""SKU-0009"", ""SKU-0003""]","[""SKU-0009"", ""SKU-0003""]",False,
sess_01146,room_1,card_4047,"[""SKU-0005"", ""SKU-0003"", ""SKU-0008"", ""SKU-0002""]",2025-04-21T18:13:02.639951,2025-04-21T18:56:02.639951,43.0,"[""SKU-0005"", ""SKU-0003"", ""SKU-0008"", ""SKU-0002""]","[""SKU-0005"", ""SKU-0003"", ""SKU-0008"", ""SKU-0002""]",False,
sess_01147,room_1,card_7147,"[""SKU-0008"", ""SKU-0003"", ""SKU-0005"", ""SKU-0009"", ""SKU-0001"", ""SKU-0006""]",2024-12-11T19:18:02.639951,2024-12-11T20:30:02.639951,72.0,"[""SKU-0008"", ""SKU-0003"", ""SKU-0005"", ""SKU-0009"", ""SKU-0001"", ""SKU-0006""]","[""SKU-0008"", ""SKU-0003"", ""SKU-0005"", ""SKU-0009"", ""SKU-0001"", ""SKU-0006""]",False,
sess_01148,room_1,card_8033,"[""SKU-0011"", ""SKU-0004"", ""SKU-0005"", ""SKU-0006"", ""SKU-0010"", ""SKU-0012""]",2024-11-09T10:31:02.639951,2024-11-09T11:20:02.639951,49.0,"[""SKU-0011"", ""SKU-0004"", ""SKU-0005"", ""SKU-0006"", ""SKU-0010"", ""SKU-0012""]","[""SKU-0011"", ""SKU-0004"", ""SKU-0005"", ""SKU-0006"", ""SKU-0010"", ""SKU-0012""]",False,
sess_01149,room_1,card_2934,"[""SKU-0010"", ""SKU-0001"", ""SKU-0002"", ""SKU-0009"", ""SKU-0005""]",2025-06-16T00:04:02.639951,2025-06-16T00:34:02.639951,30.0,"[""SKU-0010"", ""SKU-0001"", ""SKU-0002"", ""SKU-0009"", ""SKU-0005""]","[""SKU-0010"", ""SKU-0001"", ""SKU-0002"", ""SKU-0009"", ""SKU-0005""]",False,
sess_01150,room_1,card_7316,"[""SKU-0011"", ""SKU-0006"", ""SKU-0002"", ""SKU-0003""]",2025-05-22T10:49:02.639951,2025-05-22T11:14:02.639951,25.0,"[""SKU-0011"", ""SKU-0006"", ""SKU-0002"", ""SKU-0003""]","[""SKU-0011"", ""SKU-0006"", ""SKU-0002"", ""SKU-0003""]",False,
sess_01151,room_1,card_6129,"[""SKU-0006"", ""SKU-0005"", ""SKU-0010"", ""SKU-0008"", ""SKU-0007""]",2025-07-23T23:07:02.639951,2025-07-23T23:45:02.639951,38.0,"[""SKU-0006"", ""SKU-0005"", ""SKU-0010"", ""SKU-0008"", ""SKU-0007""]","[""SKU-0006"", ""SKU-0005"", ""SKU-0010"", ""SKU-0008"", ""SKU-0007""]",False,
sess_01152,room_1,card_3034,"[""SKU-0007"", ""SKU-0005"", ""SKU-0009"", ""SKU-0001"", ""SKU-0006""]",2024-11-25T03:08:02.639951,2024-11-25T03:37:02.639951,29.0,"[""SKU-0007"", ""SKU-0005"", ""SKU-0009"", ""SKU-0001"", ""SKU-0006""]","[""SKU-0007"", ""SKU-0005"", ""SKU-0009"", ""SKU-0001"", ""SKU-0006""]",False,
sess_01153,room_2,card_1548,"[""SKU-0005""]",2025-01-27T13:31:02.639951,2025-01-27T13:36:02.639951,5.0,"[""SKU-0005""]","[""SKU-0005""]",False,
sess_01154,room_2,card_5536,"[""SKU-0002"", ""SKU-0006"", ""SKU-0003""]",2025-03-11T01:04:02.639951,2025-03-11T01:22:02.639951,18.0,"[""SKU-0002"", ""SKU-0006"", ""SKU-0003""]","[""SKU-0002"", ""SKU-0006"", ""SKU-0003""]",False,
sess_01155,room_2,card_8200,"[""SKU-0004""]",2025-02-18T04:11:02.639951,2025-02-18T04:17:02.639951,6.0,"[""SKU-0004""]","[""SKU-0004""]",False,
